DATE,LREM64TTUSM156N
2012-11-01,67.4848847071428
2012-12-01,67.2673625746944
2013-01-01,66.450759882935
2013-02-01,66.6709575842794
2013-03-01,66.8890990005396
2013-04-01,67.2881288841389
2013-05-01,67.5339193059341
2013-06-01,67.8226903013672
2013-07-01,68.0024517678927
2013-08-01,67.5787736222029
2013-09-01,67.6051329164568
2013-10-01,67.387181842425
2013-11-01,67.6263396669777
2013-12-01,67.4638432301693
2014-01-01,66.9390574882803
2014-02-01,67.1496869495715
2014-03-01,67.6803307399715
2014-04-01,67.9104146429258
2014-05-01,68.2101215273498
2014-06-01,68.6314606852305
2014-07-01,68.6968343176322
2014-08-01,68.3713007045339
2014-09-01,68.3617376240791
2014-10-01,68.786621994598
2014-11-01,68.6650927155575
2014-12-01,68.3823312448978
2015-01-01,67.8214010777521
2015-02-01,68.0795046160333
2015-03-01,68.217894102133
2015-04-01,68.6678199844155
2015-05-01,68.9789639732322
2015-06-01,69.1524311726718
2015-07-01,69.1658347524811
2015-08-01,68.8751504005791
2015-09-01,68.6901973822527
2015-10-01,68.9164813140078
2015-11-01,68.9835652186662
2015-12-01,68.9661743221917
2016-01-01,68.5085944166768
2016-02-01,68.8703985337701
2016-03-01,69.0956573427596
2016-04-01,69.1880175353142
2016-05-01,69.4389933921885
2016-06-01,69.6457863814915
2016-07-01,69.8173520425043
2016-08-01,69.463948806722
2016-09-01,69.4725431769904
2016-10-01,69.6317930226794
2016-11-01,69.644331749779
2016-12-01,69.4388188727811
2017-01-01,68.96553403733
2017-02-01,69.3672809444033
2017-03-01,69.861846302185
2017-04-01,70.0907727370123
2017-05-01,70.1295919460212
2017-06-01,70.5321602709463
2017-07-01,70.6850847540067
2017-08-01,70.2026268058682
2017-09-01,70.5108197327032
2017-10-01,70.4519823445916
2017-11-01,70.3794786057272
2017-12-01,70.1448078137908
2018-01-01,69.664441244491
2018-02-01,70.3052280484021
2018-03-01,70.4213679190415
2018-04-01,70.5797979308507
2018-05-01,70.8296190070152
2018-06-01,71.1200778915041
2018-07-01,71.3521339544253
2018-08-01,70.6079412875304
2018-09-01,70.7750227435496
2018-10-01,71.1192697827633
2018-11-01,71.0760867988219
2018-12-01,70.862752684012
2019-01-01,70.3790491992567
2019-02-01,70.7759766401832
2019-03-01,70.9649573727244
2019-04-01,71.1033640092706
2019-05-01,71.2127014907284
2019-06-01,71.6522607511114
2019-07-01,71.7162069784692
